id_pelanggan;usia;status_pekerjaan;lama_bekerja_tahun;pendapatan_tahunan;skor_kredit;lama_riwayat_kredit_tahun;aset_tabungan;hutang_saat_ini;gagal_bayar_tercatat;tunggakan_2thn_terakhir;catatan_negatif;tipe_produk;tujuan_pinjaman;jumlah_pinjaman;suku_bunga;rasio_hutang_terhadap_pendapatan;rasio_pinjaman_terhadap_pendapatan;rasio_pembayaran_terhadap_pendapatan;status_pinjaman
CUST101341;35.00.00;Employed;13.09;29906;613;01.08;909;3912;1;0;0;Pinjaman Pribadi;Pribadi;57300;13.08;0,090972222;1.916;0,44375;0
CUST101342;40.00.00;Employed;04.00;75705;642;10.01;833;17403;0;0;0;Kartu Kredit;Konsolidasi Hutang;50600;20.48;00.23;0,463888889;0,154861111;1
CUST101343;49.00.00;Employed;16.09;46433;669;00.03;9;21850;0;0;0;Kredit Berjalan;Pribadi;21400;10.36;0,327083333;0,320138889;0,106944444;1
CUST101344;46.00.00;Self-Employed;11.05;103627;687;03.05;359;51142;0;0;0;Kredit Berjalan;Pribadi;49500;09.57;0,343055556;0,331944444;0,110416667;0
CUST101345;18.00;Student;01.06;19107;650;01.01;76;7383;0;0;1;Pinjaman Pribadi;Pribadi;7000;0,543055556;0,268055556;0,254166667;0,084722222;1
CUST101346;18.00;Employed;00.00;22115;560;00.02;14;6952;1;0;0;Kredit Berjalan;Pribadi;8400;14.39;0,218055556;00.38;0,088194444;0
CUST101347;46.00.00;Student;00.06;17098;653;13.02;40;4451;0;0;0;Pinjaman Pribadi;Bisnis;8900;0,557638889;00.26;0,361805556;0,120833333;1
CUST101348;18.00;Self-Employed;01.00;133546;590;01.03;452;63258;1;0;0;Kartu Kredit;Pendidikan;70000;0,935416667;0,329166667;0,363888889;0,121527778;0
CUST101349;32.00.00;Employed;00.08;27171;694;05.07;8722;10821;0;0;0;Kartu Kredit;Renovasi Rumah;4100;18.56;0,276388889;0,104861111;00.05;1
CUST101350;20.00;Employed;01.01;31723;566;01.07;1065;11920;0;1;0;Kartu Kredit;Medis;16900;0,942361111;0,261111111;0,370138889;0,123611111;0
CUST101351;18.00;Student;01.05;26200;708;00.04;15;6638;0;1;1;Kartu Kredit;Bisnis;2600;0,685416667;0,175694444;0.099;0.033;1
CUST101352;41.00.00;Self-Employed;08.05;52664;661;21.00;27184;28275;0;1;0;Pinjaman Pribadi;Konsolidasi Hutang;100000;12.23;0,372916667;1.899;0,439583333;0
CUST101353;44.00.00;Employed;24.06.00;75613;685;19.05;30382;15137;0;0;0;Kredit Berjalan;Pribadi;20700;09.17;00.02;0,190277778;0.091;1
CUST101354;28.00.00;Employed;01.04;43991;472;06.06;703;21645;0;1;1;Kartu Kredit;Pribadi;38100;22.53;0,341666667;0,601388889;0,200694444;0
CUST101355;18.00;Self-Employed;01.00;112575;625;00.07;20;34811;0;1;0;Pinjaman Pribadi;Renovasi Rumah;68800;14.37;0,214583333;0,424305556;0,141666667;0
CUST101356;28.00.00;Employed;00.02;51656;618;03.02;210;10155;0;0;0;Kredit Berjalan;Renovasi Rumah;30000;12.49;0,136805556;0,403472222;0,134722222;0
CUST101357;39.00.00;Employed;19.02;80237;590;20.07;772;37418;0;0;1;Kartu Kredit;Konsolidasi Hutang;51500;21.09;0,323611111;0,445833333;0,148611111;0
CUST101358;18.00;Employed;00.00;35247;454;00.07;216;1007;0;1;1;Kartu Kredit;Renovasi Rumah;9900;22.25;0.029;0,195138889;0.094;0
CUST101359;37.00.00;Employed;02.01;15794;573;07.03;1810;3161;0;0;0;Kartu Kredit;Bisnis;20300;21.03;00.02;1.285;0,297222222;0
CUST101360;34.00.00;Employed;15.08;24396;631;06.04;650;2332;0;0;0;Pinjaman Pribadi;Medis;25300;13.07;0.096;1.037;0,240277778;1
CUST101361;41.00.00;Employed;17.01;68943;611;06.05;197;19564;0;0;0;Pinjaman Pribadi;Pribadi;72000;14.55;0,197222222;1.044;0,241666667;1
CUST101362;36.00.00;Self-Employed;07.09;31907;713;12.08;42;3387;0;1;1;Kredit Berjalan;Pendidikan;23700;0,358333333;0,073611111;0,515972222;0,172222222;1
CUST101363;23.00;Employed;02.00;36971;607;03.01;196;9951;0;0;0;Kartu Kredit;Konsolidasi Hutang;30600;20.29;0,186805556;0,575;0,191666667;1
CUST101364;49.00.00;Employed;07.09;84338;715;13.08;798;46391;0;1;0;Kartu Kredit;Konsolidasi Hutang;37200;16.26;00.55;0,30625;0,102083333;1
CUST101365;33.00.00;Student;01.02;23499;607;12.06;891;2275;0;1;0;Pinjaman Pribadi;Renovasi Rumah;22300;0,602777778;0.097;0,659027778;0,219444444;1
CUST101366;34.00.00;Self-Employed;05.09;39680;620;04.00;371;16774;0;1;0;Pinjaman Pribadi;Pribadi;55100;13.06;0,29375;1.389;0,321527778;0
CUST101367;23.00;Self-Employed;01.00;107802;719;00.02;2;36586;0;0;0;Kartu Kredit;Pribadi;13400;16.05;0,235416667;0,086111111;0.041;1
CUST101368;29.00.00;Employed;05.01;46539;681;10.06;4509;13626;0;2;0;Kartu Kredit;Renovasi Rumah;18700;18.15;0,203472222;0,279166667;0,093055556;1
CUST101369;24.00.00;Employed;03.09;36768;595;03.05;389;9048;0;0;0;Kredit Berjalan;Pendidikan;24900;14.33;0,170833333;0,470138889;0,156944444;1
CUST101370;32.00.00;Employed;12.09;42089;754;05.06;597;4060;0;0;1;Kredit Berjalan;Konsolidasi Hutang;21400;06.33;0.096;0,352777778;0,117361111;1
CUST101371;55.00.00;Self-Employed;28.06.00;53244;610;07.01;1018;17328;0;1;0;Kartu Kredit;Pribadi;18600;0,84375;0,225694444;0,242361111;0,080555556;1
CUST101372;18.00;Employed;00.00;15000;536;01.02;164;3487;1;1;0;Kartu Kredit;Pendidikan;13500;0,921527778;0,161111111;00.09;00.03;0
CUST101373;18.00;Employed;00.00;60840;571;00.08;26;16073;0;0;1;Pinjaman Pribadi;Pribadi;79100;15.14;0,183333333;01.03;0,300694444;0
CUST101374;52.00.00;Employed;08.04;84796;731;29.04.00;980;2139;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;1800;09.59;0.025;0.021;0.007;1
CUST101375;32.00.00;Employed;08.01;49422;624;01.08;208;23068;0;0;0;Kartu Kredit;Pendidikan;22900;0,838888889;0,324305556;0,321527778;0,106944444;0
CUST101376;26.00.00;Student;01.09;26294;578;04.08;215;5683;0;1;1;Kartu Kredit;Renovasi Rumah;2600;0,931944444;0,15;0.099;0.033;0
CUST101377;47.00.00;Employed;16.00;107593;581;07.03;2621;38924;0;0;0;Kartu Kredit;Renovasi Rumah;70000;21.18;0,251388889;0,452083333;0,150694444;1
CUST101378;27.00.00;Employed;01.00;18522;677;04.07;82;6531;0;1;0;Pinjaman Pribadi;Renovasi Rumah;26400;12.04;0,245138889;1.425;0,329861111;0
CUST101379;56.00.00;Self-Employed;26.01.00;44722;702;00.01;3;19015;0;0;0;Pinjaman Pribadi;Pendidikan;19400;10.41;0,295138889;0,301388889;0,100694444;1
CUST101380;43.00.00;Employed;18.07;19280;591;12.08;400;4295;0;3;1;Kredit Berjalan;Pendidikan;13900;13.36;0,154861111;0,500694444;00.24;0
CUST101381;29.00.00;Employed;02.06;29682;574;10.08;104;16581;0;1;0;Kartu Kredit;Pribadi;16900;21.16;0,388194444;0,395138889;00.19;0
CUST101382;60.00.00;Self-Employed;19.03;54287;672;21.04;1303;32847;0;2;0;Kartu Kredit;Pendidikan;59600;17.38;0,420138889;1.098;0,254166667;0
CUST101383;27.00.00;Employed;02.00;34094;567;07.06;141;6691;0;0;0;Kartu Kredit;Medis;17400;0,918055556;0,136111111;00.51;00.17;0
CUST101384;43.00.00;Student;00.09;15000;607;00.03;1;5696;0;1;0;Kartu Kredit;Pendidikan;1500;19.38;00.38;00.01;0.033;1
CUST101385;38.00.00;Employed;04.07;25477;674;16.08;1604;8748;0;1;0;Kartu Kredit;Renovasi Rumah;1000;0,808333333;0,238194444;0.039;0.013;1
CUST101386;50.00.00;Employed;19.01;140745;668;28.09.00;1496;16973;0;0;0;Pinjaman Pribadi;Medis;25700;11.03;0,084027778;0,127083333;0.061;1
CUST101387;53.00.00;Employed;10.06;52461;729;13.00;841;13083;0;1;0;Kartu Kredit;Pendidikan;69600;0,675694444;0,172916667;1.327;0,306944444;1
CUST101388;35.00.00;Self-Employed;03.00;41177;564;01.02;89;14859;0;0;1;Pinjaman Pribadi;Bisnis;18700;16.43;0,250694444;0,315277778;0,104861111;0
CUST101389;25.00.00;Employed;00.04;51471;708;05.04;246;16644;0;1;0;Pinjaman Pribadi;Pendidikan;61300;11.27;0,224305556;1.191;0,275694444;1
CUST101390;40.00.00;Employed;13.09;82285;666;02.01;9036;22353;0;0;0;Kartu Kredit;Pendidikan;35100;0,793055556;0,188888889;0,296527778;0,098611111;1
CUST101391;26.00.00;Employed;04.08;38651;602;01.04;65;3624;0;1;0;Pinjaman Pribadi;Bisnis;33000;13.22;0.094;0,593055556;0,197916667;0
CUST101392;59.00.00;Employed;07.08;79611;606;11.01;4521;37007;0;0;0;Kartu Kredit;Pendidikan;68500;19.48;0,322916667;0,059722222;0,199305556;1
CUST101393;36.00.00;Employed;00.01;23606;668;00.07;122;6308;0;0;0;Pinjaman Pribadi;Renovasi Rumah;16400;11.36;0,185416667;0,482638889;0,161111111;0
CUST101394;30.00.00;Employed;01.06;45537;607;05.05;310;16787;0;1;0;Pinjaman Pribadi;Pribadi;5300;0,59375;0,25625;0,080555556;0.039;1
CUST101395;37.00.00;Employed;05.08;60504;721;15.03;31701;5970;0;0;0;Pinjaman Pribadi;Pribadi;98400;0,425694444;0.099;1.626;0,376388889;1
CUST101396;18.00;Employed;00.00;41525;702;00.00;0;14683;0;0;0;Pinjaman Pribadi;Medis;69700;11.24;0,245833333;1.679;00.56;1
CUST101397;23.00;Employed;04.04;23092;608;01.09;164;8715;0;4;0;Pinjaman Pribadi;Pribadi;26100;0,607638889;0,261805556;01.13;0,261805556;0
CUST101398;49.00.00;Self-Employed;06.05;79740;752;01.03;133;3515;0;0;0;Pinjaman Pribadi;Bisnis;87200;0,398611111;0.044;1.094;0,253472222;1
CUST101399;27.00.00;Employed;01.09;55500;622;00.08;97;21007;0;1;1;Kartu Kredit;Renovasi Rumah;32500;0,891666667;0,263194444;0,406944444;0,135416667;0
CUST101400;22.00;Employed;03.04;23667;626;02.03;1513;8323;0;0;0;Pinjaman Pribadi;Renovasi Rumah;11500;13.24;0,244444444;0,3375;0,1125;1
CUST101401;41.00.00;Self-Employed;10.01;98565;753;10.09;624;9154;0;0;0;Kartu Kredit;Medis;70000;0,635416667;0.093;0,049305556;0,164583333;1
CUST101402;49.00.00;Student;01.04;15000;770;05.05;439;5716;0;0;0;Kredit Berjalan;Pribadi;10200;07.34;0,264583333;0,047222222;0,157638889;1
CUST101403;43.00.00;Employed;08.07;24210;670;10.03;584;6397;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;26900;12.06;0,183333333;1.111;00.37;0
CUST101404;46.00.00;Employed;23.05;41898;709;26.08.00;7777;16141;0;1;0;Pinjaman Pribadi;Renovasi Rumah;44600;0,459722222;0,267361111;1.064;0,246527778;1
CUST101405;25.00.00;Employed;03.01;36021;741;01.07;190;5132;0;0;0;Pinjaman Pribadi;Medis;44300;10.17;0,098611111;01.23;00.41;1
CUST101406;18.00;Employed;00.00;20243;562;01.02;9;6776;0;0;0;Pinjaman Pribadi;Bisnis;7600;15.09;0,232638889;0,260416667;0,086805556;0
CUST101407;53.00.00;Employed;14.00;27469;658;04.03;2658;8570;0;0;0;Pinjaman Pribadi;Medis;14900;12.33;0,216666667;0,376388889;0,125694444;1
CUST101408;31.00.00;Employed;10.05;47627;740;01.07;589;11157;0;1;0;Kartu Kredit;Bisnis;33300;17.42;0,1625;0,485416667;0,161805556;1
CUST101409;31.00.00;Student;00.01;18480;682;07.05;849;10537;0;0;0;Kartu Kredit;Bisnis;1800;0,753472222;00.57;0.097;0.032;0
CUST101410;50.00.00;Employed;21.09;33269;630;27.03.00;2738;15370;0;0;0;Pinjaman Pribadi;Renovasi Rumah;24000;0,6;0,320833333;0,500694444;00.24;0
CUST101411;41.00.00;Employed;03.03;43527;697;17.08;631;11309;0;0;0;Kredit Berjalan;Renovasi Rumah;20800;10.00;00.26;0,331944444;0,110416667;1
CUST101412;40.00.00;Student;01.08;15000;684;13.04;492;6866;0;0;0;Kartu Kredit;Pribadi;1500;0,771527778;0,318055556;00.01;0.033;1
CUST101413;60.00.00;Employed;38.06.00;67204;635;06.02;18105;25303;0;0;0;Kredit Berjalan;Pribadi;50000;0,502083333;0,261805556;0,516666667;0,172222222;0
CUST101414;27.00.00;Employed;02.09;30729;660;07.01;974;13275;0;0;0;Pinjaman Pribadi;Pribadi;12000;0,515972222;0,3;0,271527778;00.13;1
CUST101415;46.00.00;Employed;15.08;66670;766;05.05;5916;40134;0;0;0;Pinjaman Pribadi;Bisnis;69500;0,422222222;0,418055556;1.042;0,240972222;0
CUST101416;35.00.00;Employed;06.08;37478;711;03.09;76;15636;0;0;0;Kredit Berjalan;Bisnis;15900;09.02;0,289583333;0,294444444;0,097916667;0
CUST101417;38.00.00;Employed;12.03;16339;576;19.01;1938;4222;1;3;2;Kartu Kredit;Pribadi;5100;0,967361111;0,179166667;0,216666667;0,072222222;0
CUST101418;53.00.00;Employed;12.04;39002;679;29.04.00;1468;8468;0;0;0;Pinjaman Pribadi;Renovasi Rumah;70200;11.03;0,150694444;01.08;00.06;1
CUST101419;41.00.00;Employed;18.08;30882;572;09.07;349;7720;0;0;0;Kartu Kredit;Medis;36600;0,935416667;00.25;1.185;0,274305556;0
CUST101420;41.00.00;Self-Employed;01.06;67915;635;12.01;2341;23738;0;0;0;Pinjaman Pribadi;Bisnis;75100;14.06;00.35;1.106;0,25625;1
CUST101421;47.00.00;Employed;21.05;54142;609;17.08;763;20297;0;1;0;Pinjaman Pribadi;Renovasi Rumah;100000;13.07;0,260416667;1.847;0,427777778;0
CUST101422;30.00.00;Self-Employed;01.01;113696;635;03.01;468;67838;0;1;0;Pinjaman Pribadi;Pribadi;100000;14.45;0,414583333;0,061111111;0,203472222;0
CUST101423;24.00.00;Employed;05.08;29522;651;01.00;46;3317;0;0;0;Pinjaman Pribadi;Pribadi;6300;12.09;0,077777778;0,147916667;0.071;1
CUST101424;22.00;Employed;00.02;17468;679;03.07;374;3460;0;2;0;Pinjaman Pribadi;Renovasi Rumah;25900;12.57;0,1375;1.483;0,343055556;0
CUST101425;18.00;Employed;00.00;27762;644;01.09;192;1859;0;2;0;Kredit Berjalan;Pendidikan;17400;12.47;0.067;0,435416667;0,145138889;0
CUST101426;59.00.00;Student;01.04;31766;742;17.08;884;2562;0;1;0;Kartu Kredit;Renovasi Rumah;3200;16.14;0.081;0,070138889;0.034;1
CUST101427;21.00;Employed;02.06;24786;608;01.01;52;16432;0;0;0;Kartu Kredit;Bisnis;2900;20.05;0,460416667;0,08125;0.039;0
CUST101428;32.00.00;Self-Employed;02.02;62093;681;03.08;1840;30605;0;0;0;Kartu Kredit;Pribadi;8700;18.49;0,342361111;00.14;0.047;1
CUST101429;31.00.00;Employed;04.06;31549;539;06.06;241;9508;1;1;0;Kredit Berjalan;Renovasi Rumah;15900;14.07;0,209027778;0,35;0,116666667;0
CUST101430;38.00.00;Student;00.02;15000;645;09.01;1045;3277;0;1;0;Kartu Kredit;Pendidikan;1500;20.54;0,151388889;00.01;0.033;1
CUST101431;44.00.00;Employed;07.05;51598;623;16.03;10890;7791;0;0;0;Kartu Kredit;Bisnis;36600;19.42;0,104861111;0,492361111;0,163888889;1
CUST101432;45.00.00;Employed;16.05;33985;595;21.06;318;4840;0;0;0;Pinjaman Pribadi;Medis;4700;16.13;0,098611111;0,095833333;0.046;1
CUST101433;28.00.00;Self-Employed;05.08;53650;606;03.05;2665;6147;0;1;0;Pinjaman Pribadi;Konsolidasi Hutang;79300;0,585416667;0,079861111;1.478;0,342361111;0
CUST101434;32.00.00;Employed;03.06;42102;645;12.01;2157;18386;0;1;0;Kredit Berjalan;Medis;12800;0,527083333;0,303472222;0,211111111;0,070138889;0
CUST101435;38.00.00;Self-Employed;06.01;72230;690;09.00;12674;14738;0;0;1;Pinjaman Pribadi;Bisnis;15900;0,516666667;0,141666667;00.22;0.073;1
CUST101436;32.00.00;Employed;05.07;87474;604;12.01;5670;24132;0;0;0;Pinjaman Pribadi;Pendidikan;100000;14.11;0,191666667;1.143;0,264583333;1
CUST101437;54.00.00;Self-Employed;01.09;59480;639;13.00;2585;40059;0;1;0;Kartu Kredit;Pendidikan;31300;19.24;0,467361111;0,365277778;0,121527778;0
CUST101438;40.00.00;Employed;15.01;72675;705;07.06;3769;7364;0;0;0;Kredit Berjalan;Renovasi Rumah;31400;08.49;0,070138889;0,3;0,1;1
CUST101439;43.00.00;Employed;03.02;66402;591;04.04;57;13059;0;1;0;Kredit Berjalan;Pribadi;17400;14.12;0,136805556;0,181944444;0.087;1
CUST101440;42.00.00;Employed;21.01;73974;514;22.07;199;14871;0;2;0;Pinjaman Pribadi;Renovasi Rumah;63900;16.56;0,139583333;0,6;0,2;0
CUST101441;49.00.00;Self-Employed;11.08;43729;809;23.01;991;13813;0;0;0;Kredit Berjalan;Renovasi Rumah;26800;0,340972222;0,219444444;0,425694444;0,141666667;1
CUST101442;37.00.00;Employed;16.06;36821;640;02.07;75;6277;0;1;0;Kredit Berjalan;Pribadi;11100;0,509722222;00.17;0,209027778;00.01;1
CUST101443;19.00;Employed;00.07;19753;596;01.06;1;2751;0;0;0;Kartu Kredit;Bisnis;1500;21.46;0,096527778;0.076;0.025;0
CUST101444;39.00.00;Employed;16.04;40769;742;09.01;1016;10531;0;0;0;Kartu Kredit;Medis;13000;0,711111111;0,179166667;0,221527778;0,073611111;1
CUST101445;27.00.00;Self-Employed;02.05;93388;636;08.03;4003;28723;0;0;0;Kartu Kredit;Bisnis;56000;19.43;0,213888889;00.06;00.02;1
CUST101446;28.00.00;Employed;08.01;36301;628;00.03;2;10905;0;0;0;Pinjaman Pribadi;Pendidikan;28400;0,605555556;00.03;0,543055556;0,18125;1
CUST101447;42.00.00;Employed;13.05;75729;629;07.00;95;7864;0;0;0;Kartu Kredit;Pendidikan;70000;20.54;0,072222222;0,641666667;0,213888889;1
CUST101448;49.00.00;Employed;05.02;37828;601;11.07;2461;18700;0;0;0;Kartu Kredit;Medis;49200;19.51;0,343055556;1.301;0,301388889;0
CUST101449;35.00.00;Employed;15.02;15866;640;04.06;218;1488;0;0;0;Kredit Berjalan;Konsolidasi Hutang;5000;0,509027778;0.094;0,21875;0,072916667;0
CUST101450;38.00.00;Self-Employed;07.01;72606;577;01.01;166;20786;0;3;0;Kartu Kredit;Pendidikan;59000;21.41;0,198611111;0,564583333;0,188194444;0
CUST101451;55.00.00;Employed;33.02.00;56909;698;00.06;1148;10495;0;1;0;Pinjaman Pribadi;Medis;30700;11.05;0,127777778;0,374305556;00.18;0
CUST101452;37.00.00;Self-Employed;09.01;59585;622;15.05;41915;1844;0;1;0;Kartu Kredit;Bisnis;70000;19.17;0.031;1.175;0,272222222;1
CUST101453;66.00.00;Employed;02.01;80512;850;21.09;3382;2307;0;0;0;Kartu Kredit;Bisnis;70000;14.42;0.029;0,603472222;00.29;1
CUST101454;41.00.00;Self-Employed;15.01;31749;589;03.02;215;10606;1;0;0;Pinjaman Pribadi;Bisnis;55600;16.38;0,231944444;1.751;0,405555556;0
CUST101455;18.00;Employed;00.00;15000;566;01.04;47;1413;0;1;1;Kartu Kredit;Pribadi;5300;0,924305556;0.094;0,245138889;0,081944444;0
CUST101456;44.00.00;Employed;02.06;165616;703;04.01;247;38793;0;0;0;Kartu Kredit;Renovasi Rumah;70000;17.45;0,1625;0,29375;0,097916667;1
CUST101457;39.00.00;Employed;07.01;93217;704;08.02;163;53985;0;0;0;Kredit Berjalan;Bisnis;13100;08.38;0,402083333;0,097916667;0.047;0
CUST101458;50.00.00;Self-Employed;18.00;135567;758;12.06;60102;88598;0;0;0;Kartu Kredit;Pribadi;33800;15.04;0,454166667;0,172916667;0.083;0
CUST101459;43.00.00;Self-Employed;09.06;158156;597;10.04;56;33455;0;0;1;Kartu Kredit;Pribadi;70000;21.48;0,147222222;0,307638889;0,102777778;1
CUST101460;33.00.00;Employed;06.00;47087;492;07.06;2588;28063;0;0;0;Pinjaman Pribadi;Pribadi;89900;0,719444444;0,413888889;1.909;0,441666667;0
CUST101461;20.00;Student;00.09;27563;663;00.03;2;2502;0;1;0;Kredit Berjalan;Pribadi;18200;10.41;0.091;0,045833333;00.22;1
CUST101462;32.00.00;Employed;01.08;24607;672;10.07;475;13231;0;0;0;Pinjaman Pribadi;Pribadi;7600;11.07;0,373611111;0,214583333;0,071527778;0
CUST101463;24.00.00;Employed;04.02;33534;653;00.03;10;4749;0;0;0;Kredit Berjalan;Renovasi Rumah;19800;09.28;0,098611111;00.59;0,136805556;1
CUST101464;28.00.00;Employed;02.00;42405;659;02.03;1494;4060;0;0;0;Pinjaman Pribadi;Pendidikan;6200;12.54;0.096;0,101388889;0.049;1
CUST101465;42.00.00;Employed;10.04;103329;744;06.09;45200;66972;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;44300;11.06;0,45;0,297916667;0,099305556;0
CUST101466;55.00.00;Employed;35.09.00;20282;766;06.07;3727;4075;0;0;0;Kartu Kredit;Konsolidasi Hutang;500;15.37;0,139583333;0.025;0.008;1
CUST101467;39.00.00;Employed;19.05;126954;710;04.05;280;39846;0;0;0;Kredit Berjalan;Renovasi Rumah;42100;0,357638889;0,218055556;0,230555556;0,077083333;1
CUST101468;20.00;Employed;01.05;40209;699;01.05;268;19764;0;1;1;Kredit Berjalan;Medis;41000;10.07;0,341666667;01.02;00.34;0
CUST101469;40.00.00;Self-Employed;16.01;53273;702;19.02;1146;14776;0;0;0;Pinjaman Pribadi;Pribadi;23800;11.01;0,192361111;0,310416667;0,103472222;1
CUST101470;49.00.00;Employed;21.02;57251;727;29.00.00;2695;10643;0;0;0;Kartu Kredit;Pendidikan;67100;16.05;0,129166667;1.172;0,271527778;1
CUST101471;27.00.00;Employed;07.04;30053;739;08.04;1320;16618;0;0;0;Pinjaman Pribadi;Pribadi;34300;11.02;0,384027778;1.141;00.38;0
CUST101472;33.00.00;Employed;03.07;20436;669;02.07;108;6702;0;0;0;Pinjaman Pribadi;Renovasi Rumah;35000;0,545138889;0,227777778;1.713;0,396527778;1
CUST101473;35.00.00;Employed;07.07;37972;639;10.00;8644;5468;0;0;0;Pinjaman Pribadi;Pribadi;12600;14.09;0,1;0,230555556;0,077083333;1
CUST101474;25.00.00;Employed;02.00;39199;652;03.04;1157;4612;0;1;0;Pinjaman Pribadi;Pribadi;18800;0,518055556;0,081944444;00.48;00.16;1
CUST101475;42.00.00;Employed;00.09;44836;718;24.00.00;1186;10460;0;0;0;Kredit Berjalan;Pribadi;19800;07.54;0,161805556;0,306944444;0,102083333;1
CUST101476;33.00.00;Employed;03.06;49511;696;05.08;1315;13222;0;0;0;Pinjaman Pribadi;Bisnis;88300;0,545833333;0,185416667;1.783;0,4125;0
CUST101477;40.00.00;Employed;05.06;53048;705;18.01;61;6377;0;1;0;Kartu Kredit;Pendidikan;49200;16.02;00.12;0,64375;0,214583333;1
CUST101478;24.00.00;Employed;04.01;16817;619;00.03;4;6769;0;0;1;Kredit Berjalan;Pendidikan;7300;12.46;0,279861111;0,301388889;0,100694444;1
CUST101479;29.00.00;Employed;03.08;22852;534;03.00;116;12952;1;0;0;Kredit Berjalan;Pendidikan;11400;14.03;0,39375;0,346527778;0,115277778;0
CUST101480;43.00.00;Self-Employed;05.03;46929;552;17.06;841;9642;0;1;0;Pinjaman Pribadi;Pendidikan;92400;0,691666667;0,142361111;1.969;0,455555556;0
CUST101481;30.00.00;Employed;00.02;15938;572;03.02;74;6037;0;0;1;Kredit Berjalan;Pribadi;9800;13.54;0,263194444;0,427083333;0,142361111;0
CUST101482;55.00.00;Employed;14.08;116858;632;18.03;38143;8531;0;1;0;Kredit Berjalan;Pendidikan;41300;11.35;0.073;0,245138889;0,081944444;1
CUST101483;30.00.00;Self-Employed;06.04;58973;670;09.01;3315;29861;0;0;0;Kredit Berjalan;Pendidikan;26500;0,438888889;0,351388889;0,311805556;00.15;1
CUST101484;37.00.00;Employed;11.09;35945;663;04.05;12657;18815;0;0;0;Kartu Kredit;Renovasi Rumah;31800;0,761805556;0,363194444;0,614583333;0,204861111;0
CUST101485;46.00.00;Self-Employed;21.06;54357;715;11.03;121474;13492;0;0;0;Kredit Berjalan;Bisnis;41300;07.54;0,172222222;0,052777778;0,175694444;1
CUST101486;18.00;Employed;00.00;22301;746;00.04;21;4705;0;0;0;Pinjaman Pribadi;Pendidikan;14200;10.07;0,146527778;0,442361111;0,147222222;1
CUST101487;18.00;Self-Employed;01.00;42923;584;01.01;116;14670;0;0;1;Kartu Kredit;Medis;18800;0,936111111;0,2375;0,304166667;0,101388889;0
CUST101488;18.00;Employed;00.00;17547;502;00.05;6;7269;0;0;0;Kartu Kredit;Renovasi Rumah;7200;21.08;0,2875;00.41;0,095138889;0
CUST101489;50.00.00;Employed;13.04;71751;711;12.02;3002;15187;0;1;0;Pinjaman Pribadi;Medis;87400;11.07;0,147222222;1.218;0,281944444;1
CUST101490;28.00.00;Employed;08.05;44419;573;04.02;4159;17715;0;0;0;Kredit Berjalan;Pendidikan;14000;14.57;0,277083333;0,21875;0,072916667;0
CUST101491;65.00.00;Employed;26.03.00;65148;757;15.07;17575;36740;0;0;0;Pinjaman Pribadi;Bisnis;31700;09.23;0,391666667;0,338194444;0,1125;0
CUST101492;28.00.00;Employed;02.07;56820;579;03.05;123;10815;0;0;0;Kartu Kredit;Pribadi;12400;21.23;00.19;0,151388889;0.073;0
CUST101493;37.00.00;Employed;13.03;98619;529;14.06;3131;31149;0;3;0;Pinjaman Pribadi;Pribadi;18600;16.02;0,219444444;0,13125;0.063;0
CUST101494;53.00.00;Employed;29.01.00;29882;758;14.06;147;8151;0;0;0;Kartu Kredit;Konsolidasi Hutang;8000;0,647222222;0,189583333;0,186111111;0.089;1
CUST101495;59.00.00;Employed;02.03;111968;664;03.08;2089;30583;0;1;0;Kartu Kredit;Pendidikan;70000;0,754166667;0,189583333;0,434027778;0,144444444;1
CUST101496;59.00.00;Employed;28.09.00;39546;850;24.06.00;4444;17635;0;0;0;Pinjaman Pribadi;Pendidikan;32300;09.28;0,309722222;0,567361111;0,188888889;1
CUST101497;49.00.00;Employed;24.06.00;29804;638;04.04;1832;8893;0;1;0;Kredit Berjalan;Pribadi;19900;12.02;0,206944444;0,463888889;0,154861111;1
CUST101498;47.00.00;Employed;10.05;32913;723;02.03;1079;5485;0;1;0;Pinjaman Pribadi;Pribadi;50900;10.02;0,115972222;1.547;0,358333333;1
CUST101499;42.00.00;Self-Employed;19.01;96002;729;20.08;9811;23002;0;1;0;Kredit Berjalan;Pribadi;37200;09.04;00.24;0,26875;0,089583333;1
CUST101500;44.00.00;Employed;21.06;29040;632;19.04;656;2557;0;2;0;Pinjaman Pribadi;Pendidikan;22400;0,586111111;0.088;0,535416667;0,178472222;1
CUST101501;28.00.00;Employed;02.06;27633;615;02.03;214;5185;0;1;0;Kartu Kredit;Bisnis;24100;19.57;0,130555556;0,605555556;0,202083333;1
